study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,corrected_link_url,link_url_for_cleaning,link_url_cleaned,review_coding,review_notes,Publication Title,DOI,Publication Year,Author,Title
a000686,steve,2020-07-09,yes,NA,yes,NA,yes,NA,4,2,https://doi.org/10.5281/zenodo.3548883,yes,NA,https://zenodo.org/record/3548883,yes,NA,Zenodo,yes,NA,yes,NA,"Straightforward, no issues",NA,https://doi.org/10.5281/zenodo.3548883,doi.org/10.5281/zenodo.3548883,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.52.9,2019,"Lefrancq, Coline; Hawkes, Jason; C.m, Jaseera; Mohanty, R. K.",A Typology of Practice: The Archaeological Ceramics from Mahurjhari
a000686,steve,2020-07-09,yes,NA,yes,NA,yes,NA,4,3,https://doi.org/10.5281/zenodo.3548898,yes,NA,https://zenodo.org/record/3548898,yes,NA,Zenodo,yes,NA,yes,NA,"Straightforward, no issues",NA,https://doi.org/10.5281/zenodo.3548898,doi.org/10.5281/zenodo.3548898,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.52.9,2019,"Lefrancq, Coline; Hawkes, Jason; C.m, Jaseera; Mohanty, R. K.",A Typology of Practice: The Archaeological Ceramics from Mahurjhari
a000686,steve,2020-07-09,yes,NA,yes,NA,yes,NA,4,4,https://doi.org/10.5281/zenodo.3548902,yes,NA,https://zenodo.org/record/3548902,yes,NA,Zenodo,yes,NA,yes,NA,"Straightforward, no issues",NA,https://doi.org/10.5281/zenodo.3548902,doi.org/10.5281/zenodo.3548902,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.52.9,2019,"Lefrancq, Coline; Hawkes, Jason; C.m, Jaseera; Mohanty, R. K.",A Typology of Practice: The Archaeological Ceramics from Mahurjhari
a000692,steve,2020-11-04,yes,NA,yes,NA,other,Links are on journal web page for article not in PDF,1,1,https://data.mendeley.com/datasets/7j6bn6tx8f/1,yes,NA,https://data.mendeley.com/datasets/7j6bn6tx8f/1,yes,NA,Mendeley,yes,NA,yes,NA,"Straightforward, no issues",NA,https://data.mendeley.com/datasets/7j6bn6tx8f/1,data.mendeley.com/datasets/7j6bn6tx8f/1,FALSE,iter02: recoded by me due to Mendeley sharing of data,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.03.018,2018,"Soylu Yalcinkaya, Nur; Branscombe, Nyla R.; Gebauer, Fabian; Niedlich, Claudia; Hakim, Nader H.",Can they ever be one of us? Perceived cultural malleability of refugees and policy support in host nations
a000692,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1016/j.jesp.2018.03.018,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0022103117303244?via%3Dihub,yes,NA,Science Direct,yes,NA,yes,NA,I didn't have any problems with this article,NA,NA,NA,FALSE,iter02: recoded by me due to Mendeley sharing of data (this record dropped),Journal of Experimental Social Psychology,10.1016/j.jesp.2018.03.018,2018,"Soylu Yalcinkaya, Nur; Branscombe, Nyla R.; Gebauer, Fabian; Niedlich, Claudia; Hakim, Nader H.",Can they ever be one of us? Perceived cultural malleability of refugees and policy support in host nations
a000692,michelle,2020-04-23,yes,NA,yes,NA,other,Says data is available via 'online supplements' - there is a link to supplementary data which I will use,1,1,https://doi.org/10.1016/j.jesp.2018.03.018,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0022103117303244?via%3Dihub,other,Makes reference to Mendeley (which is the repository),MENDELEY,yes,NA,yes,NA,NA,NA,NA,NA,FALSE,iter02: recoded by me due to Mendeley sharing of data (this record dropped),Journal of Experimental Social Psychology,10.1016/j.jesp.2018.03.018,2018,"Soylu Yalcinkaya, Nur; Branscombe, Nyla R.; Gebauer, Fabian; Niedlich, Claudia; Hakim, Nader H.",Can they ever be one of us? Perceived cultural malleability of refugees and policy support in host nations
a000696,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,https://citsci.geog.mcgill.ca,yes,NA,https://citsci.geog.mcgill.ca/,no,NA,NA,no,NA,NA,NA,"The linked site is the generic program website; the paper is more a description of a data transcription project, not reporting results",NA,https://citsci.geog.mcgill.ca,citsci.geog.mcgill.ca,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.62,2019,"Slonosky, Victoria; Sieber, Renée; Burr, Gordon; Podolsky, Lori; Smith, Robert; Bartlett, Madeleine; Park, Eun; Cullen, Jeremy; Fabry, Frédéric",From books to bytes: A new data rescue tool
a000698,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,http://catalogue.ceda.ac.uk/uuid/8e6cbb111cfd41a19c92aadcb2d040fd,yes,NA,https://catalogue.ceda.ac.uk/uuid/8e6cbb111cfd41a19c92aadcb2d040fd,yes,NA,The CEDA Archive,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues",NA,http://catalogue.ceda.ac.uk/uuid/8e6cbb111cfd41a19c92aadcb2d040fd,catalogue.ceda.ac.uk/uuid/8e6cbb111cfd41a19c92aadcb2d040fd,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.63,2019,"Coyle, Mhairi; Cape, John N.; Flechard, Chris; Fowler, David; Helfter, Carole; Jones, Mathew; Kentisbeer, John; Leeson, Sarah R.; Leith, Ian D.; Mullinger, Neil; Nemitz, Eiko; Roberts, Elin; Simmons, Ivan; Storeton‐West, Robert; Twigg, Marsailidh; Dijk, Netty Van",Meteorological measurements at Auchencorth Moss from 1995 to 2016
a000717,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.18113/D3W375,yes,NA,http://www.datacommons.psu.edu/commonswizard/MetadataDisplay.aspx?Dataset=6171,yes,NA,datacommons@psu,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues",NA,https://doi.org/10.18113/D3W375,doi.org/10.18113/D3W375,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.77,2019,"Greybush, Steven J.; Kalnay, Eugenia; Wilson, R. John; Hoffman, Ross N.; Nehrkorn, Thomas; Leidner, Mark; Eluszkiewicz, Janusz; Gillespie, Hartzel E.; Wespetal, Matthew; Zhao, Yongjing; Hoffman, Matthew; Dudas, Patrick; McConnochie, Timothy; Kleinböhl, Armin; Kass, David; McCleese, Daniel; Miyoshi, Takemasa",The Ensemble Mars Atmosphere Reanalysis System (EMARS) Version 1.0
a000750,steve,2020-08-09,yes,NA,no,NA,yes,NA,2,2,https://osf.io.yiupc,other,"There was a typo in the URL as supplied, easily fixed",https://osf.io/yiupc/,yes,NA,OSF,yes,NA,yes,NA,"Unclear if this data was for the present article, or the article they were responding to",https://osf.io.yiupc,https://osf.io.yiupc,osf.io.yiupc,FALSE,recoded by me to include extra link,Social Psychology,NA,2014,"Eyal, Tal; Liberman, Nira; Trope, Yaacov",Thinking of why a transgression occurred may drawn attention to extenuating circumstances: A comment on Žeželj & Jokić replication.
a000750,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/4fb7d,yes,NA,https://osf.io/4fb7d,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,https://osf.io/4fb7d/,https://osf.io/4fb7d/,osf.io/4fb7d,FALSE,recoded by me to include extra link,Social Psychology,NA,2014,"Eyal, Tal; Liberman, Nira; Trope, Yaacov",Thinking of why a transgression occurred may drawn attention to extenuating circumstances: A comment on Žeželj & Jokić replication.
a000750,steve,2020-08-09,yes,NA,no,NA,yes,NA,2,1,https://osf.io/4fb7d/,yes,NA,https://osf.io/4fb7d,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues",https://osf.io/4fb7d/,https://osf.io/4fb7d/,osf.io/4fb7d,FALSE,recoded by me to include extra link,Social Psychology,NA,2014,"Eyal, Tal; Liberman, Nira; Trope, Yaacov",Thinking of why a transgression occurred may drawn attention to extenuating circumstances: A comment on Žeželj & Jokić replication.
a000750,oliver,2020-04-28,other,(see notes field),other,(not completed by coder),no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,recoded by me to include extra link,Social Psychology,NA,2014,"Eyal, Tal; Liberman, Nira; Trope, Yaacov",Thinking of why a transgression occurred may drawn attention to extenuating circumstances: A comment on Žeželj & Jokić replication.
a000769,steve,2020-11-04,yes,NA,yes,NA,other,Links are on journal web page for article not in PDF,1,1,https://data.mendeley.com/datasets/snkgkt9t4c/1,yes,NA,https://data.mendeley.com/datasets/snkgkt9t4c/1,yes,NA,Mendeley,yes,NA,yes,NA,"Straightforward, no issues",NA,https://data.mendeley.com/datasets/snkgkt9t4c/1,data.mendeley.com/datasets/snkgkt9t4c/1,FALSE,iter02: recoded by me due to Mendeley sharing of data,Journal of Experimental Social Psychology,10.1016/j.jesp.2017.12.003,2018,"Ryazanov, Arseny A.; Christenfeld, Nicholas J. S.",Incremental mindsets and the reduced forgiveness of chronic failures
a000769,oliver,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.1016/j.jesp.2017.12.003.,yes,NA,https://data.mendeley.com/datasets/snkgkt9t4c/1,yes,NA,DOI,yes,NA,yes,NA,NA,NA,NA,NA,FALSE,iter02: recoded by me due to Mendeley sharing of data (this record dropped),Journal of Experimental Social Psychology,10.1016/j.jesp.2017.12.003,2018,"Ryazanov, Arseny A.; Christenfeld, Nicholas J. S.",Incremental mindsets and the reduced forgiveness of chronic failures
a000769,sophia,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1016/j.jesp.2017.12.003,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0022103117301658?via%3Dihub#ec-research-data,yes,NA,ScienceDirect,yes,NA,yes,NA,"The link for this entry was listed under ""Supplementary data"". However, the link led to a repository page with the article data.",NA,NA,NA,FALSE,iter02: recoded by me due to Mendeley sharing of data (this record dropped),Journal of Experimental Social Psychology,10.1016/j.jesp.2017.12.003,2018,"Ryazanov, Arseny A.; Christenfeld, Nicholas J. S.",Incremental mindsets and the reduced forgiveness of chronic failures
a000777,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.7910/DVN/LWED0F,no,Could not resolve,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dx.doi.org/10.7910/DVN/LWED0F,dx.doi.org/10.7910/DVN/LWED0F,FALSE,recoded by me due to broken links,American Journal of Political Science,10.1111/ajps.12262,2017,"Christenson, Dino P.; Kriner, Douglas L.",Constitutional Qualms or Politics as Usual? The Factors Shaping Public Support for Unilateral Action
a000777,sophia,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/LWED0F,no,"""DOI not found"" page",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.7910/DVN/LWED0F,dx.doi.org/10.7910/DVN/LWED0F,FALSE,recoded by me due to broken links,American Journal of Political Science,10.1111/ajps.12262,2017,"Christenson, Dino P.; Kriner, Douglas L.",Constitutional Qualms or Politics as Usual? The Factors Shaping Public Support for Unilateral Action
a000777,steve,2020-09-02,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/LWED0F,other,Link provided does not work but searching on Harvard Dataverse located the data repository,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DSDNX6,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Link provided did not work, had to search for correct repo",NA,http://dx.doi.org/10.7910/DVN/LWED0F,dx.doi.org/10.7910/DVN/LWED0F,FALSE,recoded by me due to broken links,American Journal of Political Science,10.1111/ajps.12262,2017,"Christenson, Dino P.; Kriner, Douglas L.",Constitutional Qualms or Politics as Usual? The Factors Shaping Public Support for Unilateral Action
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,3,10.5285/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,yes,NA,https://catalogue.ceh.ac.uk/documents/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation",NA,10.5285/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,10.5285/0ceb4f85-0bbf-49f0-ab70-cfc137ab7d4d,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.55,2018,"Bell, Victoria A.; Kay, Alison L.; Rudd, Alison C.; Davies, Helen N.",The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,6,10.5285/3b90962e-6fc8-4251-853e-b9683e37f790,yes,NA,https://catalogue.ceh.ac.uk/documents/3b90962e-6fc8-4251-853e-b9683e37f790,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation",NA,10.5285/3b90962e-6fc8-4251-853e-b9683e37f790,10.5285/3b90962e-6fc8-4251-853e-b9683e37f790,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.55,2018,"Bell, Victoria A.; Kay, Alison L.; Rudd, Alison C.; Davies, Helen N.",The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,1,10.5285/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,yes,NA,https://catalogue.ceh.ac.uk/documents/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation",NA,10.5285/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,10.5285/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.55,2018,"Bell, Victoria A.; Kay, Alison L.; Rudd, Alison C.; Davies, Helen N.",The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,2,10.5285/e911196a-b371-47b1-968c-661eb600d83b,yes,NA,https://catalogue.ceh.ac.uk/documents/e911196a-b371-47b1-968c-661eb600d83b,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation",NA,10.5285/e911196a-b371-47b1-968c-661eb600d83b,10.5285/e911196a-b371-47b1-968c-661eb600d83b,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.55,2018,"Bell, Victoria A.; Kay, Alison L.; Rudd, Alison C.; Davies, Helen N.",The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,4,10.5285/f52f012d‐9f2e‐42cc‐b628‐9cdea4fa3ba0,other,Encoding issue with hyphens/dashes when copied and pasted directly from PDF,https://catalogue.ceh.ac.uk/documents/f52f012d-9f2e-42cc-b628-9cdea4fa3ba0,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation",NA,10.5285/f52f012d‐9f2e‐42cc‐b628‐9cdea4fa3ba0,10.5285/f52f012d‐9f2e‐42cc‐b628‐9cdea4fa3ba0,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.55,2018,"Bell, Victoria A.; Kay, Alison L.; Rudd, Alison C.; Davies, Helen N.",The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data
a000792,steve,2020-07-09,yes,NA,yes,NA,yes,NA,6,5,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,https://catalogue.ceh.ac.uk/documents/f6cac471-7d92-4e6d-be8a-9f7887143058,yes,NA,NERC Environmental Information Data Centre,yes,NA,other,Account required to access data; could download metadata and documentation,"DOIs only, rather than URLs. Account required to access data; could download metadata and documentation",NA,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,10.5285/f6cac471-7d92-4e6d-be8a-9f7887143058,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.55,2018,"Bell, Victoria A.; Kay, Alison L.; Rudd, Alison C.; Davies, Helen N.",The MaRIUS-G2G datasets: Grid-to-Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data
a000829,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/SNLKUE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues",NA,http://doi.org/10.7910/DVN/SNLKUE,doi.org/10.7910/DVN/SNLKUE,FALSE,coded by me alone,American Journal of Political Science,10.1111/ajps.12354,2018,"Balmas, Meital","Tell Me Who Is Your Leader, and I Will Tell You Who You Are: Foreign Leaders’ Perceived Personality and Public Attitudes toward Their Countries and Citizenry"
a000898,steve,2020-07-09,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1027216,yes,NA,https://archaeologydataservice.ac.uk/archives/view/austarch_na_2014/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,"Codebook/metadata is on the repository website, not a separate downloadable file",NA,http://dx.doi.org/10.5284/1027216,dx.doi.org/10.5284/1027216,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.36.6,2014,"Williams, Alan; Ulm, Sean; Smith, Mike; Reid, Jill","AustArch: A Database of 14C and Non-14C Ages from Archaeological Sites in Australia - Composition, Compilation and Review (Data Paper)"
a000933,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5683/SP/OQDRJG,yes,NA,https://dataverse.scholarsportal.info/dataset.xhtml?persistentId=doi:10.5683/SP/OQDRJG,yes,NA,Scholars Portal Dataverse,yes,NA,other,Account required to access data,Account required to access data,NA,https://doi.org/10.5683/SP/OQDRJG,doi.org/10.5683/SP/OQDRJG,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.69,2019,"Haynes, Kristine M.; Connon, Ryan F.; Quinton, William L.","Hydrometeorological measurements in peatland-dominated, discontinuous permafrost at Scotty Creek, Northwest Territories, Canada"
a000951,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1034389,yes,NA,https://archaeologydataservice.ac.uk/archives/view/cottamb_2015/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,"Straightforward, no issues",NA,http://dx.doi.org/10.5284/1034389,dx.doi.org/10.5284/1034389,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.42.3,2016,"Richards, Julian D.; Haldenby, Dave",The Viking Great Army and its Legacy: plotting settlement shift using metal-detected finds
a000959,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5281/zenodo.1184869,yes,NA,https://zenodo.org/record/1184869,yes,NA,Zenodo,yes,NA,yes,NA,A newer version of the data was available; originally linked data was downloaded only,NA,https://doi.org/10.5281/zenodo.1184869,doi.org/10.5281/zenodo.1184869,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.54,2018,"Speer, M. S.",Digitization of weekly Murrumbidgee River heights at Hay South Eastern Australia 1873–2017
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,3,https://osf.io/b45ne/,yes,NA,https://osf.io/b45ne/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",https://osf.io/b45ne/,https://osf.io/b45ne/,osf.io/b45ne,FALSE,recoded by me to add multiple extra links,The International Journal for the Psychology of Religion,10.1080/10508619.2019.1660573,2019,"Charles, Sarah J.; Bartlett, James E.; Messick, Kyle J.; III, Thomas J. Coleman; Uzdavines, Alex",Researcher Degrees of Freedom in the Psychology of Religion
a000965,sophia,2020-04-11,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/b6n8t/,yes,NA,https://accounts.osf.io/login?service=https://osf.io/b6n8t/,yes,NA,OSF,other,requres an OSF sign in account,no,NA,required an account,https://osf.io/b6n8t/,https://osf.io/b6n8t/,osf.io/b6n8t,FALSE,recoded by me to add multiple extra links,The International Journal for the Psychology of Religion,10.1080/10508619.2019.1660573,2019,"Charles, Sarah J.; Bartlett, James E.; Messick, Kyle J.; III, Thomas J. Coleman; Uzdavines, Alex",Researcher Degrees of Freedom in the Psychology of Religion
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,1,https://osf.io/b6n8t/,yes,NA,https://osf.io/b6n8t/,yes,NA,OSF,other,OSF account and permission needed to view project,no,NA,OSF account and permission needed to view project,https://osf.io/b6n8t/,https://osf.io/b6n8t/,osf.io/b6n8t,FALSE,recoded by me to add multiple extra links,The International Journal for the Psychology of Religion,10.1080/10508619.2019.1660573,2019,"Charles, Sarah J.; Bartlett, James E.; Messick, Kyle J.; III, Thomas J. Coleman; Uzdavines, Alex",Researcher Degrees of Freedom in the Psychology of Religion
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,2,https://osf.io/et9zk/,yes,NA,https://osf.io/et9zk/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",https://osf.io/et9zk/,https://osf.io/et9zk/,osf.io/et9zk,FALSE,recoded by me to add multiple extra links,The International Journal for the Psychology of Religion,10.1080/10508619.2019.1660573,2019,"Charles, Sarah J.; Bartlett, James E.; Messick, Kyle J.; III, Thomas J. Coleman; Uzdavines, Alex",Researcher Degrees of Freedom in the Psychology of Religion
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,6,https://osf.io/fs67k/,yes,NA,https://osf.io/fs67k/,yes,NA,OSF,other,OSF account and permission needed to view project,no,NA,OSF account and permission needed to view project,https://osf.io/fs67k/,https://osf.io/fs67k/,osf.io/fs67k,FALSE,recoded by me to add multiple extra links,The International Journal for the Psychology of Religion,10.1080/10508619.2019.1660573,2019,"Charles, Sarah J.; Bartlett, James E.; Messick, Kyle J.; III, Thomas J. Coleman; Uzdavines, Alex",Researcher Degrees of Freedom in the Psychology of Religion
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,5,https://osf.io/wfh5j/,yes,NA,https://osf.io/wfh5j/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",https://osf.io/wfh5j/,https://osf.io/wfh5j/,osf.io/wfh5j,FALSE,recoded by me to add multiple extra links,The International Journal for the Psychology of Religion,10.1080/10508619.2019.1660573,2019,"Charles, Sarah J.; Bartlett, James E.; Messick, Kyle J.; III, Thomas J. Coleman; Uzdavines, Alex",Researcher Degrees of Freedom in the Psychology of Religion
a000965,steve,2020-07-25,yes,NA,yes,NA,yes,NA,6,4,https://osf.io/z6ts7/,yes,NA,https://osf.io/z6ts7/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",https://osf.io/z6ts7/,https://osf.io/z6ts7/,osf.io/z6ts7,FALSE,recoded by me to add multiple extra links,The International Journal for the Psychology of Religion,10.1080/10508619.2019.1660573,2019,"Charles, Sarah J.; Bartlett, James E.; Messick, Kyle J.; III, Thomas J. Coleman; Uzdavines, Alex",Researcher Degrees of Freedom in the Psychology of Religion
a000996,steve,2020-08-09,yes,NA,no,NA,yes,NA,1,1,https://doi.org/10.1016/j.cortex.2019.08.018,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0010945219303077?via%3Dihub,no,NA,NA,yes,NA,yes,NA,"Straightforward, no issues",https://doi.org/10.1016/j.cortex.2019.08.018,https://doi.org/10.1016/j.cortex.2019.08.018,doi.org/10.1016/j.cortex.2019.08.018,FALSE,recoded by me to deal with hard to identify data shared,Cortex,10.1016/j.cortex.2019.08.018,2019,"Seghezzi, Silvia; Giannini, Gianluigi; Zapparoli, Laura",Neurofunctional correlates of body-ownership and sense of agency: A meta-analytical account of self-consciousness
a000996,evelyn,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/4b2pc/,yes,NA,https://osf.io/4b2pc/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,NA,NA,NA,FALSE,recoded by me to deal with hard to identify data shared,Cortex,10.1016/j.cortex.2019.08.018,2019,"Seghezzi, Silvia; Giannini, Gianluigi; Zapparoli, Laura",Neurofunctional correlates of body-ownership and sense of agency: A meta-analytical account of self-consciousness
a000996,sophia,2020-04-24,yes,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,recoded by me to deal with hard to identify data shared,Cortex,10.1016/j.cortex.2019.08.018,2019,"Seghezzi, Silvia; Giannini, Gianluigi; Zapparoli, Laura",Neurofunctional correlates of body-ownership and sense of agency: A meta-analytical account of self-consciousness
a001005,michelle,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/x8bv9/DOI10.17605/OSF.IO/X8BV9,no,"Says page isnot found. However, the article also mentions to access data, one can contact the author Elisa Martin-Arevalo (emartina@ugr.es)",NA,NA,NA,NA,NA,NA,NA,NA,"Link given does not work, but article also mentions to contact author for data and materials",https://osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,https://osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,FALSE,recoded by me to deal with broken link_url,Cortex,10.1016/j.cortex.2019.04.025,2019,"Martín-Arévalo, E.; Lupiáñez, J.; Narganes-Pineda, C.; Marino, G.; Colás, I.; Chica, Ana B.",The causal role of the left parietal lobe in facilitation and inhibition of return
a001005,phuong,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,"https://osf.io/x8bv9/ DOI 10.17605/
OSF.IO/X8BV9",no,Page not found,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,https://osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,FALSE,recoded by me to deal with broken link_url,Cortex,10.1016/j.cortex.2019.04.025,2019,"Martín-Arévalo, E.; Lupiáñez, J.; Narganes-Pineda, C.; Marino, G.; Colás, I.; Chica, Ana B.",The causal role of the left parietal lobe in facilitation and inhibition of return
a001005,steve,2020-08-27,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,other,link is garbled version of two separate links pointing to the same place; easy to determine the intended link,https://osf.io/x8bv9/,yes,NA,OSF,yes,NA,yes,NA,"Url in PDF is garbled - clicking directly results in an error, but in-text url is clear",https://osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,https://osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,osf.io/x8bv9/%20DOI%2010.17605/OSF.IO/X8BV9,FALSE,recoded by me to deal with broken link_url,Cortex,10.1016/j.cortex.2019.04.025,2019,"Martín-Arévalo, E.; Lupiáñez, J.; Narganes-Pineda, C.; Marino, G.; Colás, I.; Chica, Ana B.",The causal role of the left parietal lobe in facilitation and inhibition of return
