study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,corrected_link_url,link_url_for_cleaning,link_url_cleaned,resolved_url_cleaned,review_coding,review_notes,Publication Title,DOI,Publication Year,Author,Title
a000149,sophia,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/7TA47E,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/7TA47E,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/7TA47E,dx.doi.org/10.7910/DVN/7TA47E,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/7TA47E,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,Psychological Science,10.1177/0956797617693005,2017,"Plebanek, Daniel J.; Sloutsky, Vladimir M.",Costs of Selective Attention: When Children Notice What Adults Miss
a000152,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org//10.17632/948rskffhd.2,yes,NA,https://data.mendeley.com/datasets/948rskffhd/2,yes,NA,Mendeley,yes,NA,yes,NA,"There is a statement at the beginning ""All data can be accessed at http://dx.doi.org/10.17632/948rskﬀhd.1."" but this link did not work. Overall ok as another link given under ""Open Practices"" section",NA,http://dx.doi.org//10.17632/948rskffhd.2,dx.doi.org//10.17632/948rskffhd.2,data.mendeley.com/datasets/948rskffhd/2,FALSE,link_url was a DOI shortcut to a Mendeley repo - was able to match unique info in link_url to unique info in resolved_url,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.03.017,2018,"Brown, Christina M.; Troy, Nicole S.; Jobson, Katie R.; Link, Jennifer K.",Contextual and personal determinants of preferring success attributed to natural talent or striving
a000152,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org//10.17632/948rskffhd.2,yes,NA,https://data.mendeley.com/datasets/948rskffhd/2,yes,NA,Mendeley,yes,NA,yes,NA,NA,NA,dx.doi.org//10.17632/948rskffhd.2,dx.doi.org//10.17632/948rskffhd.2,data.mendeley.com/datasets/948rskffhd/2,FALSE,link_url was a DOI shortcut to a Mendeley repo - was able to match unique info in link_url to unique info in resolved_url,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.03.017,2018,"Brown, Christina M.; Troy, Nicole S.; Jobson, Katie R.; Link, Jennifer K.",Contextual and personal determinants of preferring success attributed to natural talent or striving
a000157,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/EWRXPU,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/EWRXPU,yes,NA,Dataverse,yes,NA,yes,NA,Ok,NA,https://doi.org/10.7910/DVN/EWRXPU,doi.org/10.7910/DVN/EWRXPU,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/EWRXPU,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12410,2019,"Banks, Antoine J.; Hicks, Heather M.",The Effectiveness of a Racialized Counterstrategy
a000157,kongmanas,2020-04-18,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/EWRXPU,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/EWRXPU,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/EWRXPU,doi.org/10.7910/DVN/EWRXPU,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/EWRXPU,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12410,2019,"Banks, Antoine J.; Hicks, Heather M.",The Effectiveness of a Racialized Counterstrategy
a000158,kongmanas,2020-04-03,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17632/yrpjzfmzpz.3.,yes,NA,https://data.mendeley.com/datasets/yrpjzfmzpz/3,yes,NA,Mendeley,yes,NA,yes,NA,"There was link to ""supplementary data"" at the journal's website - this link was ignored, as there was an explicit link to the open data",NA,https://doi.org/10.17632/yrpjzfmzpz.3.,doi.org/10.17632/yrpjzfmzpz.3,data.mendeley.com/datasets/yrpjzfmzpz/3,FALSE,link_url was a DOI shortcut to a Mendeley repo - was able to match unique info in link_url to unique info in resolved_url,Cortex,10.1016/j.cortex.2019.05.006,2019,"Garric, Clémentine; Sebaa, Aïda; Caetta, Florent; Perez, Céline; Savatovsky, Julien; Sergent, Claire; Chokron, Sylvie",Dissociation between objective and subjective perceptual experiences in a population of hemianopic patients: A new form of blindsight?
a000158,sophia,2020-04-04,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17632/yrpjzfmzpz.3,yes,NA,https://data.mendeley.com/datasets/yrpjzfmzpz/3,yes,NA,Mendeley,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.17632/yrpjzfmzpz.3,doi.org/10.17632/yrpjzfmzpz.3,data.mendeley.com/datasets/yrpjzfmzpz/3,FALSE,link_url was a DOI shortcut to a Mendeley repo - was able to match unique info in link_url to unique info in resolved_url,Cortex,10.1016/j.cortex.2019.05.006,2019,"Garric, Clémentine; Sebaa, Aïda; Caetta, Florent; Perez, Céline; Savatovsky, Julien; Sergent, Claire; Chokron, Sylvie",Dissociation between objective and subjective perceptual experiences in a population of hemianopic patients: A new form of blindsight?
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,2,https://doi.org/10.6092/SNAP.10b2260a0617627002d437ea6a3df022,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.10b2260a0617627002d437ea6a3df022,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA,NA,https://doi.org/10.6092/SNAP.10b2260a0617627002d437ea6a3df022,doi.org/10.6092/SNAP.10b2260a0617627002d437ea6a3df022,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.10b2260a0617627002d437ea6a3df022,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,steve,2020-07-06,yes,NA,yes,NA,yes,NA,8,2,https://doi.org/10.6092/SNAP.10b2260a0617627002d437ea6a3df022,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.10b2260a0617627002d437ea6a3df022,yes,NA,SNAP,yes,NA,partial,"Link contains over 30 separate XML files to download, just downloaded the first one","Auto logged in as guest, had to agree to restrictive conditions before viewing files, landing page required an extra click to actually view files",NA,https://doi.org/10.6092/SNAP.10b2260a0617627002d437ea6a3df022,doi.org/10.6092/SNAP.10b2260a0617627002d437ea6a3df022,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.10b2260a0617627002d437ea6a3df022,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,7,https://doi.org/10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA,NA,https://doi.org/10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,doi.org/10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,steve,2020-07-06,yes,NA,yes,NA,yes,NA,8,7,https://doi.org/10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,yes,NA,SNAP,yes,NA,partial,"Link contains over 30 separate XML files to download, just downloaded the first one","Auto logged in as guest, had to agree to restrictive conditions before viewing files, landing page required an extra click to actually view files",NA,https://doi.org/10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,doi.org/10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.4a66da6e800423b1a51babcd917805c1,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,4,https://doi.org/10.6092/SNAP.580bf950a46873e44295a7e29d66f077,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.580bf950a46873e44295a7e29d66f077,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA,NA,https://doi.org/10.6092/SNAP.580bf950a46873e44295a7e29d66f077,doi.org/10.6092/SNAP.580bf950a46873e44295a7e29d66f077,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.580bf950a46873e44295a7e29d66f077,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,steve,2020-07-06,yes,NA,yes,NA,yes,NA,8,4,https://doi.org/10.6092/SNAP.580bf950a46873e44295a7e29d66f077,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.580bf950a46873e44295a7e29d66f077,yes,NA,SNAP,yes,NA,partial,"Link contains over 30 separate XML files to download, just downloaded the first one","Auto logged in as guest, had to agree to restrictive conditions before viewing files, landing page required an extra click to actually view files",NA,https://doi.org/10.6092/SNAP.580bf950a46873e44295a7e29d66f077,doi.org/10.6092/SNAP.580bf950a46873e44295a7e29d66f077,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.580bf950a46873e44295a7e29d66f077,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,5,https://doi.org/10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA,NA,https://doi.org/10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,doi.org/10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,steve,2020-07-06,yes,NA,yes,NA,yes,NA,8,5,https://doi.org/10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,yes,NA,SNAP,yes,NA,partial,"Link contains over 30 separate XML files to download, just downloaded the first one","Auto logged in as guest, had to agree to restrictive conditions before viewing files, landing page required an extra click to actually view files",NA,https://doi.org/10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,doi.org/10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.6bbca96b0a7b0a5c3b0be4b4312f837c,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,6,https://doi.org/10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA,NA,https://doi.org/10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,doi.org/10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,steve,2020-07-06,yes,NA,yes,NA,yes,NA,8,6,https://doi.org/10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,yes,NA,SNAP,yes,NA,partial,"Link contains over 30 separate XML files to download, just downloaded the first one","Auto logged in as guest, had to agree to restrictive conditions before viewing files, landing page required an extra click to actually view files",NA,https://doi.org/10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,doi.org/10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.93d8a7ad5841c7380c9656779ae3425d,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,8,https://doi.org/10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA,NA,https://doi.org/10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,doi.org/10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,steve,2020-07-06,yes,NA,yes,NA,yes,NA,8,8,https://doi.org/10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,yes,NA,SNAP,yes,NA,partial,"Link contains over 30 separate XML files to download, just downloaded the first one","Auto logged in as guest, had to agree to restrictive conditions before viewing files, landing page required an extra click to actually view files",NA,https://doi.org/10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,doi.org/10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.b2f9e5768dcc2aa0922f24967920d9ab,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,1,https://doi.org/10.6092/SNAP.cbbba251c17b55c737836768c8737589,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.cbbba251c17b55c737836768c8737589,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA,NA,https://doi.org/10.6092/SNAP.cbbba251c17b55c737836768c8737589,doi.org/10.6092/SNAP.cbbba251c17b55c737836768c8737589,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.cbbba251c17b55c737836768c8737589,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,steve,2020-07-06,yes,NA,yes,NA,yes,NA,8,1,https://doi.org/10.6092/SNAP.cbbba251c17b55c737836768c8737589,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.cbbba251c17b55c737836768c8737589,yes,NA,SNAP,yes,NA,partial,"Link contains 31 separate XML files to download, just downloaded the first one","Auto logged in as guest, had to agree to restrictive conditions before viewing files, landing page required an extra click to actually view files",NA,https://doi.org/10.6092/SNAP.cbbba251c17b55c737836768c8737589,doi.org/10.6092/SNAP.cbbba251c17b55c737836768c8737589,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.cbbba251c17b55c737836768c8737589,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,andy,2020-08-04,yes,NA,yes,NA,yes,NA,8,3,https://doi.org/10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,yes,NA,SNAP,yes,NA,partial,"Over 30 files, downloaded first",NA,NA,https://doi.org/10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,doi.org/10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000171,steve,2020-07-06,yes,NA,yes,NA,yes,NA,8,3,https://doi.org/10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,yes,NA,https://snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,yes,NA,SNAP,yes,NA,partial,"Link contains over 30 separate XML files to download, just downloaded the first one","Auto logged in as guest, had to agree to restrictive conditions before viewing files, landing page required an extra click to actually view files",NA,https://doi.org/10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,doi.org/10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,snap.ogs.trieste.it/cache/index.jsp?doi=10.6092/SNAP.f56b827cffb9f0e99603c6ef4074de73,NA,NA,Geoscience Data Journal,10.1002/gdj3.58,2019,"Diviacco, Paolo; Carlino, Marco Firetto; Busato, Alessandro",Enhancing the value of public vintage seismic data in the Italian offshore
a000175,aniruddah,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/BPON3K,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/BPON3K,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.,NA,https://doi.org/10.7910/DVN/BPON3K,doi.org/10.7910/DVN/BPON3K,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/BPON3K,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12331,2018,"Novaes, Lucas M.",Disloyal Brokers and Weak Parties
a000175,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/BPON3K,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/BPON3K,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/BPON3K,doi.org/10.7910/DVN/BPON3K,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/BPON3K,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12331,2018,"Novaes, Lucas M.",Disloyal Brokers and Weak Parties
a000187,aniruddah,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17605/OSF.IO/C4WN8,yes,NA,https://osf.io/c4wn8/,yes,NA,OSF,yes,NA,yes,NA,"The repository has lots of additional material which may be relevant to admin details of the project, but only the folder with the data files have been downloaded",https://doi.org/10.17605/OSF.IO/C4WN8,https://doi.org/10.17605/OSF.IO/C4WN8,doi.org/10.17605/OSF.IO/C4WN8,osf.io/c4wn8,FALSE,link_url was a DOI shortcut to a OSF repo - was able to match unique info in link_url to unique info in resolved_url,Meta-Psychology,10.15626/MP.2017.840,2019,"Brand, Charlotte Olivia; Ounsley, James Patrick; Post, Daniel Job van der; Morgan, Thomas Joshua Henry",Cumulative Science via Bayesian Posterior Passing:
a000187,sophia,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/c4wn8/,yes,NA,https://osf.io/c4wn8/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,https://doi.org/10.17605/OSF.IO/C4WN8,https://doi.org/10.17605/OSF.IO/C4WN8,doi.org/10.17605/OSF.IO/C4WN8,osf.io/c4wn8,FALSE,link_url was a DOI shortcut to a OSF repo - was able to match unique info in link_url to unique info in resolved_url,Meta-Psychology,10.15626/MP.2017.840,2019,"Brand, Charlotte Olivia; Ounsley, James Patrick; Post, Daniel Job van der; Morgan, Thomas Joshua Henry",Cumulative Science via Bayesian Posterior Passing:
